base_torque,imu_pitch,imu_roll,offset_front,offset_rear,omega_body,omega_rel,theta_body,theta_front,theta_rear,theta_rel,timestamp,type,u_front,u_rear
0.5,,,-0.4595078492129461,-0.4595078492129461,,,,,,,2.0363481044769287,control,0.25000000000000444,0.24999999999999556
,0.005535502933509611,-0.006437814836367068,,,-0.05372395528525215,-107.69124314206451,0.0011862165639875055,-7.702872623439768,-7.69891605699601,-7.700894340217889,2.0414552688598633,state,,
0.5,,,-0.4203176922286871,-0.4203176922286871,,,,,,,2.0414581298828125,control,0.25,0.25
,0.0013794222502260729,0.007652134937710719,,,-0.05592411172348083,-102.50858177109686,0.001008847079634012,-8.12560686390268,-8.136298399131885,-8.130952631517282,2.0465970039367676,state,,
0.5,,,-0.3819113383841134,-0.3819113383841134,,,,,,,2.046600818634033,control,0.24999999999999112,0.2500000000000089
,-0.008564704682481864,-0.003479369499622519,,,-0.061296162398742714,-96.34037589685185,0.0004786593486367448,-8.50583731921014,-8.52313161181403,-8.514484465512085,2.05159330368042,state,,
0.5,,,-0.34427311161643115,-0.34427311161643115,,,,,,,2.051596164703369,control,0.25,0.25
,0.005592325792938877,-0.007179102195116146,,,-0.06786791269766064,-89.85971807363205,-5.538466942444381e-05,-8.86558762762442,-8.855692738725555,-8.860640183174986,2.0566539764404297,state,,
0.5,,,-0.30738764938410257,-0.30738764938410257,,,,,,,2.056656837463379,control,0.24999999999999112,0.2500000000000089
,-0.016230314627042018,0.003684651109201082,,,-0.07333907906019399,-82.59522844374858,-0.000548750181008491,-9.163730898181097,-9.152265865879208,-9.157998382030152,2.0618526935577393,state,,
0.5,,,-0.27123989639642054,-0.27123989639642054,,,,,,,2.0618555545806885,control,0.25,0.25
,-0.005935376124565984,-0.00023304819015982075,,,-0.08006781666914908,-76.04389907899395,-0.0010811147334581592,-9.43381099400822,-9.434089470397266,-9.433950232202744,2.0669538974761963,state,,
