base_torque,imu_pitch,imu_roll,offset_front,offset_rear,omega_body,omega_rel,theta_body,theta_front,theta_rear,theta_rel,timestamp,type,u_front,u_rear
,-0.003378677459210463,-0.0014454912933531494,,,0.03079895532683558,-122.61187842069307,0.010647583405780725,1.8541741606974296,1.849619622486934,1.8518968915921818,2.5859034061431885,state,,
-0.5,,,-0.6863014048528105,-0.6863014048528105,,,,,,,2.5859131813049316,control,-0.2500000000000011,-0.2499999999999989
,-0.012210051029533795,-0.003134573284356933,,,0.024602737181441778,-126.70183835268307,0.010273571980189806,1.159167793467889,1.1474201381448441,1.1532939658063666,2.591383457183838,state,,
-0.5,,,-0.7025753767557543,-0.7025753767557543,,,,,,,2.591397285461426,control,-0.25,-0.25
,0.0050825545758475255,-0.008815789052926097,,,0.01916745717911043,-129.67302469913136,0.009915225125145147,0.4631822837996345,0.4520996020449061,0.4576409429222703,2.596259117126465,state,,
-0.5,,,-0.7185238692206393,-0.7185238692206393,,,,,,,2.596268653869629,control,-0.25,-0.25
,0.0016093499742391565,-0.000500674898660866,,,0.013216685605033819,-132.52008962172016,0.00965545568673895,-0.2578264944044787,-0.24271740711489295,-0.25027195075968584,2.6013023853302,state,,
-0.5,,,-0.7341533918362265,-0.7341533918362265,,,,,,,2.601311206817627,control,-0.24999999999999986,-0.2500000000000001
,-0.006028864076244163,-0.004688569959550308,,,0.0035586379336555903,-136.1337051546002,0.009161231645909393,-0.9785232984469758,-0.9983826095166999,-0.9884529539818379,2.6064610481262207,state,,
-0.5,,,-0.749470323999502,-0.749470323999502,,,,,,,2.6064696311950684,control,-0.25,-0.25
,0.002396513484218367,-0.0003624834853796335,,,-0.0026827238661766496,-139.45597937957314,0.008842515635226034,-1.7376075614524518,-1.739609413349203,-1.7386084874008274,2.6118617057800293,state,,
-0.5,,,-0.764480917519512,-0.764480917519512,,,,,,,2.6118764877319336,control,-0.25,-0.25
,-0.0061167335975736885,-0.0053141157059566355,,,-0.007764320973270286,-143.08582343346617,0.00836817886892515,-2.504154803446415,-2.519461930455861,-2.511808366951138,2.6169028282165527,state,,
-0.5,,,-0.7791912991691218,-0.7791912991691218,,,,,,,2.616915702819824,control,-0.24999999999999778,-0.2500000000000022
,-0.0008994632717805635,-0.003845743097689049,,,-0.013087930026498044,-145.73103233504736,0.00793948835453963,-3.2761571567622227,-3.288969514929993,-3.282563335846108,2.6220014095306396,state,,
-0.5,,,-0.7936074731857393,-0.7936074731857393,,,,,,,2.6220364570617676,control,-0.25,-0.25
,0.0067610518380188155,0.002569447178587134,,,-0.021314007646076362,-149.23276998585317,0.007609821503133848,-4.0788104628944275,-4.090107679963669,-4.084459071429048,2.6271464824676514,state,,
-0.5,,,-0.8077353237220245,-0.8077353237220245,,,,,,,2.6271591186523438,control,-0.25,-0.25
,0.00847286759506657,0.0028659771170661086,,,-0.030266377606155116,-151.50838336297264,0.007249774731328613,-4.869959943840006,-4.886477056154738,-4.878218499997372,2.6322572231292725,state,,
-0.5,,,-0.821580617247584,-0.821580617247584,,,,,,,2.6322696208953857,control,-0.25,-0.25
,0.0015109733858728127,-0.004812975043803861,,,-0.03740601978511042,-154.1551344431781,0.006695911883976511,-5.683820722041787,-5.69841632589444,-5.691118523968114,2.6375629901885986,state,,
0.49999462792660787,,,-0.7751490049026323,-0.7751490049026323,,,,,,,2.6375770568847656,control,0.24999731396330394,0.24999731396330394
,-0.008977610053537439,-0.00419431158298473,,,-0.04317599511535328,-155.63015192878981,0.006079797410996985,-6.50234761599079,-6.483142216029752,-6.492744916010271,2.6426732540130615,state,,
0.49999462792660787,,,-0.7296460248045796,-0.7296460248045796,,,,,,,2.6426892280578613,control,0.24999731396330394,0.24999731396330394
,-0.001393213188505548,-0.003146460763803869,,,-0.0501249493930621,-151.89692264256792,0.00549936018629334,-7.20594063661922,-7.179686042907473,-7.1928133397633465,2.64780592918396,state,,
0.49999462792660787,,,-0.685053104308488,-0.685053104308488,,,,,,,2.647819757461548,control,0.24999731396330394,0.24999731396330394
,0.0014252565212631721,-0.009649398287817787,,,-0.05558836485079671,-148.92688396365452,0.004827109742452831,-7.892747743672076,-7.887608508106525,-7.8901781258893005,2.6526904106140137,state,,
0.49999462792660787,,,-0.6413520422223182,-0.6413520422223182,,,,,,,2.6526994705200195,control,0.24999731396330394,0.24999731396330394
,-0.002017886627351696,0.006143944521013618,,,-0.06230531014205663,-144.4767294526911,0.00438353972769697,-8.532835144738772,-8.550635583978234,-8.541735364358503,2.6581881046295166,state,,
0.49999462792660787,,,-0.5985250013778718,-0.5985250013778718,,,,,,,2.658198595046997,control,0.24999731396330394,0.24999731396330394
,-9.942952970672786e-05,0.0009375452480654342,,,-0.06932349932509835,-138.28654759395596,0.0038273229639164234,-9.128000234630353,-9.141296361735117,-9.134648298182736,2.663325548171997,state,,
0.49999462792660787,,,-0.5565545013503144,-0.5565545013503144,,,,,,,2.663339853286743,control,0.24999731396331282,0.24999731396329505
,0.0025810243515767307,-0.004762748797477829,,,-0.075826907946204,-131.94971793760402,0.0031724510690785035,-9.70954463314267,-9.677541589930899,-9.693543111536783,2.6681275367736816,state,,
0.49999462792660787,,,-0.515423411323308,-0.515423411323308,,,,,,,2.668137311935425,control,0.24999731396329505,0.24999731396331282
,-0.005529573517455917,-0.006613076843082828,,,-0.0793041183966834,-125.21291771982058,0.002466234714116779,-10.22518429850435,-10.199592090710864,-10.212388194607607,2.6732306480407715,state,,
0.49999462792660787,,,-0.4751149430968419,-0.4751149430968419,,,,,,,2.6732406616210938,control,0.24999731396330394,0.24999731396330394
,-0.003874546938795107,0.00829133163355222,,,-0.08405173308007133,-117.23721709012281,0.00202012579124167,-10.666076557774227,-10.677197566374707,-10.671637062074467,2.6784331798553467,state,,
0.49999462792660787,,,-0.4356126442349051,-0.4356126442349051,,,,,,,2.678443193435669,control,0.24999731396330394,0.24999731396330394
,-0.00551181476913265,0.0007206965098296193,,,-0.08886108247577379,-110.64652972276757,0.001405665862002739,-11.121273981343728,-11.118677345455303,-11.119975663399515,2.683759927749634,state,,
0.49999462792660787,,,-0.39690039135020694,-0.39690039135020694,,,,,,,2.683769941329956,control,0.24999731396329505,0.24999731396331282
,0.011620049017696168,0.0032163915882070983,,,-0.09512784893260942,-103.55832383918688,0.000923652556762909,-11.530095268286361,-11.519814696099553,-11.524954982192957,2.6885907649993896,state,,
0.49999462792660787,,,-0.35896238352320275,-0.35896238352320275,,,,,,,2.6886141300201416,control,0.24999731396330394,0.24999731396330394
,0.0057167744048807825,0.0018535390777925655,,,-0.10373111565342794,-95.44312353737205,0.00030352472637028445,-11.868397877752752,-11.877628473563949,-11.87301317565835,2.6937053203582764,state,,
0.49999462792660787,,,-0.32178313585273866,-0.32178313585273866,,,,,,,2.6937153339385986,control,0.24999731396330394,0.24999731396330394
,0.002136677457137048,-0.0011463785090051134,,,-0.10782082371681552,-87.64026419288018,-0.0003361406737561663,-12.185907138673928,-12.188149127586243,-12.187028133130084,2.69881272315979,state,,
0.49999462792660787,,,-0.28534747313568387,-0.28534747313568387,,,,,,,2.698822021484375,control,0.24999731396329505,0.24999731396331282
,0.0062567105193328575,0.006335689668768969,,,-0.11361934257924453,-81.07080640836243,-0.000848536790117708,-12.486693887052976,-12.488958107322913,-12.487825997187944,2.70382022857666,state,,
0.49999462792660787,,,-0.2496405236729702,-0.2496405236729702,,,,,,,2.703829288482666,control,0.24999731396329505,0.24999731396331282
,-0.002063379427959009,-0.0055574557433447245,,,-0.11547988212793642,-73.80451233807736,-0.0015810304809164347,-12.73348036185068,-12.748923432056944,-12.741201896953811,2.7091481685638428,state,,
0.49999462792660787,,,-0.21464771319951081,-0.21464771319951081,,,,,,,2.7091596126556396,control,0.24999731396329505,0.24999731396331282
,0.00027849001211334684,-0.0001388318061389635,,,-0.12184629062455832,-66.45170286104623,-0.0022823322785463945,-12.971944294947482,-12.940929332794115,-12.956436813870798,2.7141783237457275,state,,
0.49999462792660787,,,-0.1803547589355206,-0.1803547589355206,,,,,,,2.7141878604888916,control,0.24999731396330394,0.24999731396330394
,0.005728499946816408,-0.00039626268420741694,,,-0.12481507511248782,-58.93373071423028,-0.0028954604298312967,-13.125181332944605,-13.137725116100704,-13.131453224522655,2.7193548679351807,state,,
0.49999462792660787,,,-0.1467476637568102,-0.1467476637568102,,,,,,,2.7193639278411865,control,0.24999731396331282,0.24999731396329505
,-0.0008620435260669617,0.000166755348884473,,,-0.1268080841490341,-51.368095351195514,-0.0035293707582521395,-13.27074384469541,-13.265021904730288,-13.26788287471285,2.7244999408721924,state,,
0.49999462792660787,,,-0.11381271048167399,-0.11381271048167399,,,,,,,2.7245352268218994,control,0.24999731396331282,0.24999731396329505
,-0.007376891474658348,-0.007277690875246369,,,-0.1270395339195808,-44.92594971613392,-0.0043108925908689096,-13.391990126939755,-13.387975255259699,-13.389982691099727,2.7300071716308594,state,,
0.49999462792660787,,,-0.08153645627204051,-0.08153645627204051,,,,,,,2.73002290725708,control,0.24999731396330394,0.24999731396330394
,0.003127909726565046,-0.008863719490579616,,,-0.12836248948170495,-38.20304631280576,-0.005051714993764289,-13.46482318962435,-13.48317599398936,-13.473999591806855,2.7347986698150635,state,,
0.49999462792660787,,,-0.0499057271465997,-0.0499057271465997,,,,,,,2.7348082065582275,control,0.24999731396330394,0.24999731396330394
,-0.0065151977590163935,0.006897819230385971,,,-0.13136819075783562,-30.90529696013236,-0.005597637758019651,-13.512910213535017,-13.511847363095287,-13.512378788315152,2.740133047103882,state,,
0.49999462792660787,,,-0.01890761260366771,-0.01890761260366771,,,,,,,2.7401459217071533,control,0.24999731396330394,0.24999731396330394
,-0.003912367235222504,0.0003780229261107566,,,-0.13445036904709998,-24.4391245322418,-0.006250673804868718,-13.52093627978884,-13.54238788120722,-13.53166208049803,2.7451231479644775,state,,
0.49999462792660787,,,0.011470539648405643,0.011470539648405643,,,,,,,2.7451326847076416,control,0.24999731396330394,0.24999731396330394
,0.0023446098493180587,-0.003093281460959133,,,-0.13277450478950076,-18.6186845843244,-0.006826210174002676,-13.531664823282169,-13.532575825821018,-13.532120324551594,2.750162363052368,state,,
0.49999462792660787,,,0.04124112885543753,0.04124112885543753,,,,,,,2.750171422958374,control,0.24999731396330394,0.24999731396330394
,-0.002429128034886912,0.009718544375745602,,,-0.1355096275818332,-11.434633580052425,-0.0072699856976314635,-13.475319666018065,-13.47459187313481,-13.474955769576438,2.755354642868042,state,,
0.49999462792660787,,,0.07041630627832877,0.07041630627832877,,,,,,,2.755363702774048,control,0.24999731396330394,0.24999731396330394
,-0.0045013928182003875,0.005628998455933363,,,-0.1356777180921539,-5.382580055286275,-0.0077570042360121045,-13.404845064336351,-13.406249428504735,-13.405547246420543,2.760596513748169,state,,
0.49999462792660787,,,0.0990079801527622,0.0990079801527622,,,,,,,2.7606053352355957,control,0.24999731396330394,0.24999731396330394
,-0.002087778611360638,-0.00456283958402528,,,-0.13497150362988558,-0.07544786015595761,-0.008388515061753461,-13.328978032797114,-13.313939674146106,-13.32145885347161,2.7657289505004883,state,,
0.49999462792660787,,,0.12702782054970696,0.12702782054970696,,,,,,,2.7657382488250732,control,0.24999731396330394,0.24999731396330394
,0.006333826532778322,-0.0009043063359839233,,,-0.13302660662155694,6.349992523314605,-0.008848054346044635,-13.185666606124165,-13.189223055871583,-13.187444830997874,2.770892381668091,state,,
0.49999462792660787,,,0.15448726413871283,0.15448726413871283,,,,,,,2.770902395248413,control,0.24999731396330394,0.24999731396330394
,0.0030101606928907834,-0.004029316393654099,,,-0.13654915203630327,12.485407869644856,-0.0094836575750087,-13.028683742926482,-13.026055504314751,-13.027369623620617,2.7758948802948,state,,
0.49999462792660787,,,0.18139751885593858,0.18139751885593858,,,,,,,2.7759041786193848,control,0.24999731396330394,0.24999731396330394
,0.0030616558955930597,-0.005171228077759103,,,-0.13224682762946663,17.882058288825696,-0.009984243682978353,-12.841568529346812,-12.862569416935848,-12.85206897314133,2.7811708450317383,state,,
0.49999462792660787,,,0.2077695684788198,0.2077695684788198,,,,,,,2.7811806201934814,control,0.24999731396330394,0.24999731396330394
,-0.004390409766167849,0.003336888283736369,,,-0.13231889067202662,23.05091250240847,-0.010440760105110448,-12.652235826813898,-12.656863254802062,-12.654549540807981,2.786442518234253,state,,
0.49999462792660787,,,0.2336141771092434,0.2336141771092434,,,,,,,2.786454916000366,control,0.24999731396331282,0.24999731396329505
,-0.0035799029875918796,-0.0007812457217342515,,,-0.12869446508129667,29.22564259792607,-0.010883183233941086,-12.407125832412875,-12.413169059831842,-12.410147446122359,2.7914795875549316,state,,
0.49999462792660787,,,0.25894189356705855,0.25894189356705855,,,,,,,2.791513681411743,control,0.24999731396330394,0.24999731396330394
,0.0030935321866611375,-0.003821001334088251,,,-0.12618423280565835,34.74804858782396,-0.011328713853244595,-12.167345821609077,-12.129684942546893,-12.148515382077985,2.7966551780700684,state,,
0.49999462792660787,,,0.28376305569571736,0.28376305569571736,,,,,,,2.7966651916503906,control,0.24999731396330394,0.24999731396330394
,0.0017041961761337437,-0.004371465175417857,,,-0.1254292788319425,39.42623057834128,-0.011809553570809261,-11.87352307477566,-11.880334225902036,-11.876928650338847,2.8017578125,state,,
0.49999462792660787,,,0.308087794581803,0.308087794581803,,,,,,,2.8017678260803223,control,0.24999731396329505,0.24999731396331282
,0.004458052762198869,0.0030853117228557265,,,-0.1251304569328497,45.18852929678657,-0.012127502638821031,-11.569822468168903,-11.548729874618394,-11.559276171393648,2.807161569595337,state,,
0.49999462792660787,,,0.3319260386901669,0.3319260386901669,,,,,,,2.8071746826171875,control,0.24999731396330394,0.24999731396330394
,-0.0010120548925227476,-0.0017825279291812718,,,-0.1197678382932354,49.75155666965357,-0.012464859375165928,-11.246246052838051,-11.229545050881628,-11.23789555185984,2.81193470954895,state,,
0.49999462792660787,,,0.3552875179163636,0.3552875179163636,,,,,,,2.811944007873535,control,0.24999731396330394,0.24999731396330394
,-0.0031735043455077307,-0.0005660459106603709,,,-0.11367694507836129,55.50102924569089,-0.012747729906673564,-10.877817010278461,-10.859952404854782,-10.868884707566622,2.8171164989471436,state,,
0.49999462792660787,,,0.37818176755803634,0.37818176755803634,,,,,,,2.8171255588531494,control,0.24999731396330394,0.24999731396330394
,0.0030426246533658066,-0.004771207014915248,,,-0.11427192493021869,60.09820902870726,-0.013164054858346206,-10.506424184240903,-10.484030363255432,-10.495227273748167,2.8223214149475098,state,,
0.49999462792660787,,,0.4006181322068756,0.4006181322068756,,,,,,,2.822331190109253,control,0.24999731396330394,0.24999731396330394
,0.0021963031509956653,-0.006000745639733584,,,-0.10853854420997719,65.11893062016904,-0.013474373415895212,-10.084497082393105,-10.094953627067667,-10.089725354730387,2.8277060985565186,state,,
0.49999462792660787,,,0.4226057695627381,0.4226057695627381,,,,,,,2.8277194499969482,control,0.24999731396331282,0.24999731396329505
,-0.0008774952195978335,-0.004773058174175936,,,-0.11025955330793194,69.0536494444997,-0.01390322005683597,-9.674123271574956,-9.68954495332703,-9.681834112450993,2.832822799682617,state,,
0.49999462792660787,,,0.44415365417148334,0.44415365417148334,,,,,,,2.8328354358673096,control,0.24999731396330394,0.24999731396330394
,-0.005277946173607789,-0.012737421407466547,,,-0.10444834801852776,74.30690774802137,-0.014358113763645113,-9.235580993521655,-9.217801748631313,-9.226691371076484,2.8378355503082275,state,,
0.49999462792660787,,,0.46527058108805364,0.46527058108805364,,,,,,,2.8378448486328125,control,0.24999731396330394,0.24999731396330394
,4.7744791577469055e-05,0.012081937890341057,,,-0.10136908779775056,78.2201862362206,-0.014330989701098485,-8.780072763222169,-8.766544593550178,-8.773308678386172,2.8428382873535156,state,,
0.49999462792660787,,,0.48596516946629253,0.48596516946629253,,,,,,,2.8428478240966797,control,0.24999731396329505,0.24999731396331282
,0.008518820755326909,0.0038037637334485093,,,-0.09830277283334207,83.12646269590819,-0.014380385348350965,-8.277235355022125,-8.281945744644199,-8.279590549833163,2.8481411933898926,state,,
0.49999462792660787,,,0.5062458660769666,0.5062458660769666,,,,,,,2.848151445388794,control,0.24999731396331282,0.24999731396329505
,-0.009491603064463368,0.0004068478297945855,,,-0.09116517799028981,88.15545119714122,-0.014527175579248482,-7.759081599624251,-7.758467312325955,-7.758774455975103,2.853266477584839,state,,
0.49999462792660787,,,0.5261209487554273,0.5261209487554273,,,,,,,2.853276252746582,control,0.24999731396330394,0.24999731396330394
,-0.0008488187221109214,-0.0016706909718831923,,,-0.0871166368954672,91.69898773457521,-0.014673754631752705,-7.238300878439356,-7.249463884973227,-7.243882381706291,2.858701229095459,state,,
0.49999462792660787,,,0.5455985297803188,0.5455985297803188,,,,,,,2.858710765838623,control,0.2499973139632995,0.24999731396330838
,-0.00498693778513702,0.007447810383378815,,,-0.07993845680425304,95.64037812898687,-0.014594826321625435,-6.707452444909928,-6.698450184427678,-6.702951314668804,2.8636314868927,state,,
0.49999462792660787,,,0.5646865591847124,0.5646865591847124,,,,,,,2.8636415004730225,control,0.24999731396330838,0.2499973139632995
,-0.004463589728818344,-0.007646604954369377,,,-0.07778411462247899,100.41131000005531,-0.014861686951695551,-6.125795943717116,-6.124130107532896,-6.124963025625006,2.8687584400177,state,,
0.49999462792660787,,,0.5833928280010182,0.5833928280010182,,,,,,,2.8687679767608643,control,0.24999731396330394,0.24999731396330394
,0.0021691628087545938,0.00030554900378575373,,,-0.06924686503520495,103.68688910716743,-0.014784887821358136,-5.553337860374647,-5.555454378526604,-5.554396119450626,2.8742408752441406,state,,
0.49999462792660787,,,0.6017249714409979,0.6017249714409979,,,,,,,2.8742542266845703,control,0.24999731396330838,0.2499973139632995
,-0.003535674669710466,0.0022525095041154995,,,-0.059357403229122134,108.2499544537823,-0.0146462959275616,-4.942284642990694,-4.938761170259717,-4.940522906625206,2.879021644592285,state,,
0.49999462792660787,,,0.619690472012178,0.619690472012178,,,,,,,2.879031181335449,control,0.24999731396330394,0.24999731396330394
,-0.001976331365267802,-0.003921606003210756,,,-0.0537416981650994,111.24824485433851,-0.014652685424329868,-4.341316470131123,-4.3318083469612025,-4.336562408546163,2.8842051029205322,state,,
0.49999462792660787,,,0.6372966625719344,0.6372966625719344,,,,,,,2.8842360973358154,control,0.24999731396330394,0.24999731396330394
,0.0010196495900847056,-0.0019748957634998254,,,-0.050087721597426395,115.73882311595538,-0.014613236997629972,-3.6855821006974354,-3.687214939699869,-3.686398520198652,2.889625310897827,state,,
0.49999462792660787,,,0.6545507293204957,0.6545507293204957,,,,,,,2.889634847640991,control,0.24999731396330394,0.24999731396330394
,-0.0023643459231128612,-0.0047142730331031675,,,-0.04762609761579999,119.23148590782168,-0.014657117571631788,-3.0329781339799715,-3.036329137763384,-3.0346536358716776,2.89462947845459,state,,
0.49999462792660787,,,0.6714597147340858,0.6714597147340858,,,,,,,2.894666910171509,control,0.24999731396330171,0.24999731396330616
,-0.002290207440567741,-0.002081511153076305,,,-0.0425207710596971,122.66944997377583,-0.014584430269826329,-2.3698058923259646,-2.3633730846258496,-2.366589488475907,2.8997490406036377,state,,
0.49999462792660787,,,0.6880305204394042,0.6880305204394042,,,,,,,2.8997788429260254,control,0.24999731396330394,0.24999731396330394
,-0.004643394561469487,-0.005786205506929599,,,-0.03649889003326309,125.74251776774526,-0.014555667310136498,-1.690490911447914,-1.687444101853099,-1.6889675066505065,2.9048848152160645,state,,
0.49999462792660787,,,0.7042699100306161,0.7042699100306161,,,,,,,2.9048943519592285,control,0.24999731396330394,0.24999731396330394
,-0.002955074991768066,-0.012017136153636821,,,-0.029081791241312476,130.13121602521716,-0.014572539311182828,-0.9639784640856252,-0.9729477846801279,-0.9684631243828765,2.910064697265625,state,,
0.49999462792660787,,,0.7201845118300038,0.7201845118300038,,,,,,,2.910074472427368,control,0.24999731396330394,0.24999731396330394
,0.0074947769164618976,-0.0008965401510499391,,,-0.024023201375361312,133.27078668408,-0.014316949045644161,-0.25539954326070435,-0.24888320075538897,-0.25214137200804665,2.915249824523926,state,,
0.49999462792660787,,,0.7357808215934037,0.7357808215934037,,,,,,,2.9152591228485107,control,0.2499973139633038,0.24999731396330407
,0.0046985633622191264,0.0013456586489825873,,,-0.016666711653392705,136.3937476213386,-0.01397371618435831,0.46454983992869797,0.49451182631811563,0.47953083312340683,2.920454502105713,state,,
0.49999462792660787,,,0.7510652051615356,0.7510652051615356,,,,,,,2.920463800430298,control,0.24999731396330366,0.2499973139633042
,-0.005435518724252671,0.0018004979211240864,,,-0.010234757356724435,139.59966369589216,-0.013687079472539318,1.2239412729381305,1.233164508348197,1.2285528906431638,2.9258508682250977,state,,
0.49999462792660787,,,0.7660439010583049,0.7660439010583049,,,,,,,2.92586350440979,control,0.24999731396330394,0.24999731396330394
,-0.0017993143871706614,0.01091858713665554,,,-0.001998176027036649,143.14195031035285,-0.01314134143198961,2.004161744240377,1.9971180250574128,2.000639884648895,2.9309537410736084,state,,
0.49999462792660787,,,0.7807230230371388,0.7807230230371388,,,,,,,2.930996894836426,control,0.24999731396330283,0.24999731396330505
,0.005451706795478548,-0.0026024958759541927,,,0.009652609119665966,145.8940572696864,-0.01269339831346936,2.774422229142909,2.773400398150854,2.773911313646882,2.9357473850250244,state,,
0.49999462792660787,,,0.7951085625763961,0.7951085625763961,,,,,,,2.9357571601867676,control,0.24999731396330171,0.24999731396330616
,0.00498312797680267,0.00023058823815081073,,,0.01437316497104953,149.38983319654676,-0.01229024686288313,3.577022173153535,3.5759727898459914,3.5764974814997634,2.9411232471466064,state,,
0.49999462792660787,,,0.8092063913248682,0.8092063913248682,,,,,,,2.9411380290985107,control,0.24999731396330171,0.24999731396330616
,-0.0036245465671644397,-0.0026834327497326942,,,0.020298137965658,152.63988592497287,-0.01196538877002434,4.384549381916203,4.398296831740716,4.3914231068284595,2.946131467819214,state,,
0.49999462792660787,,,0.8230222634983708,0.8230222634983708,,,,,,,2.9461612701416016,control,0.24999731396330394,0.24999731396330394
,-0.0005981148973859726,-0.0001195447482705051,,,0.02882160439968174,155.51602096995862,-0.011494643697055948,5.203558093743444,5.225998551494923,5.214778322619184,2.9512147903442383,state,,
0.49999462792660787,,,0.8365618182284034,0.8365618182284034,,,,,,,2.951225996017456,control,0.24999731396330394,0.24999731396330394
,-0.0005628962605108081,-0.0029052528762652735,,,0.03935554439045847,158.28947343628678,-0.011001807196571534,6.050364494273921,6.050368619216622,6.050366556745272,2.956350326538086,state,,
-0.5,,,0.7898305818638353,0.7898305818638353,,,,,,,2.956360340118408,control,-0.25,-0.25
,6.561580242852455e-05,0.005155815564295891,,,0.04472843408974746,157.6186995272388,-0.010418639366366162,6.8228070750491705,6.832761637049349,6.82778435604926,2.9614927768707275,state,,
-0.5,,,0.7440339702265585,0.7440339702265585,,,,,,,2.961524248123169,control,-0.25,-0.25
,0.0014256124151626744,-0.005506033604913653,,,0.053102125755390195,155.31856368367716,-0.009947183509387166,7.570240954357705,7.565297796720449,7.567769375539077,2.966590642929077,state,,
-0.5,,,0.6991532908220273,0.6991532908220273,,,,,,,2.966599464416504,control,-0.25000000000000444,-0.24999999999999556
,-0.010167556659323198,0.0009686062002539106,,,0.062167279317809424,151.77420696788664,-0.009395833513620088,8.267415083607544,8.273045358869675,8.27023022123861,2.971909523010254,state,,
-0.5,,,0.6551702250055866,0.6551702250055866,,,,,,,2.971919536590576,control,-0.25,-0.25
,-0.0007000136503763988,0.0035130554461446145,,,0.07141524527588056,147.4467259925127,-0.008689771745574922,8.945748450579599,8.93143125414937,8.938589852364483,2.9773476123809814,state,,
-0.5,,,0.6120668205054749,0.6120668205054749,,,,,,,2.977362871170044,control,-0.24999999999999112,-0.2500000000000089
,-0.002648743354833548,0.003132761144200029,,,0.07245641917620707,141.1893645816287,-0.008142268998784993,9.544914933437695,9.544980417256626,9.54494767534716,2.9821369647979736,state,,
-0.5,,,0.5698254840953654,0.5698254840953654,,,,,,,2.982147216796875,control,-0.24999999999999112,-0.2500000000000089
,-0.0035935048259767024,-0.0031786104672374515,,,0.07927893880193698,134.7629883471189,-0.007606329985882431,10.114277697957256,10.118689627430149,10.116483662693703,2.9872984886169434,state,,
-0.5,,,0.528428974413458,0.528428974413458,,,,,,,2.987311601638794,control,-0.2500000000000089,-0.24999999999999112
,0.00045923114321966176,0.0009918978873161425,,,0.08559477106539926,127.3422024854578,-0.006950517708400454,10.631966507546663,10.638211892393358,10.635089199970011,2.9924657344818115,state,,
-0.5,,,0.48786039492518884,0.48786039492518884,,,,,,,2.992475748062134,control,-0.2500000000000089,-0.24999999999999112
,0.017410240984064497,-0.0010967266413429578,,,0.09296825058527745,120.50635878338257,-0.006168071151131805,11.13298236336246,11.124667961333614,11.128825162348036,2.9974565505981445,state,,
-0.5,,,0.44810318702668506,0.44810318702668506,,,,,,,2.9974849224090576,control,-0.24999999999999112,-0.2500000000000089
,0.004274024651941309,-0.009024021312743569,,,0.09866843354034076,113.74601967470264,-0.005644220875494427,11.583099156038664,11.596823088179661,11.589961122109163,3.0025699138641357,state,,
-0.5,,,0.4091411232861514,0.4091411232861514,,,,,,,3.0025787353515625,control,-0.25,-0.25
,-1.0534317699265859e-05,0.0010917369448888291,,,0.10513583429011689,105.69643201113743,-0.004931170894274588,11.99299921062365,11.987661020404463,11.990330115514055,3.0080037117004395,state,,
-0.5,,,0.37095830082042835,0.37095830082042835,,,,,,,3.0080196857452393,control,-0.24999999999999112,-0.2500000000000089
,-0.005925666739611856,0.0070103242386540185,,,0.11101579964275425,97.6209595366133,-0.004146763514390348,12.34761243274278,12.352207121226854,12.349909776984816,3.012809991836548,state,,
-0.5,,,0.33353913480401975,0.33353913480401975,,,,,,,3.012819290161133,control,-0.24999999999999112,-0.2500000000000089
,-0.0029083698665237807,0.0011542537650165148,,,0.11457532716547775,90.13310346163183,-0.003483127474187665,12.688996379872442,12.673808347214713,12.681402363543578,3.0179061889648438,state,,
-0.5,,,0.2968683521079394,0.2968683521079394,,,,,,,3.0179147720336914,control,-0.25,-0.25
,-0.001310968527219244,0.000979054353631009,,,0.11602555656415446,83.85533123477174,-0.002849945314697677,13.007209202256815,12.994321140876096,13.000765171566457,3.023130178451538,state,,
-0.5,,,0.2609309850657806,0.2609309850657806,,,,,,,3.023139715194702,control,-0.2500000000000089,-0.24999999999999112
,0.0013662708097444093,5.42540873017899e-05,,,0.12099697874819096,75.69176087209219,-0.0021474332116913847,13.253770031222539,13.244823405331505,13.249296718277023,3.028316020965576,state,,
-0.5,,,0.225712365364465,0.225712365364465,,,,,,,3.0283257961273193,control,-0.2500000000000089,-0.24999999999999112
,0.0042188665864308725,-0.011326905509457322,,,0.11993113543168629,68.0381093789492,-0.001748512604938031,13.465319120908118,13.470032115868147,13.467675618388132,3.0335307121276855,state,,
-0.5,,,0.1911981180571757,0.1911981180571757,,,,,,,3.0335400104522705,control,-0.24999999999999112,-0.2500000000000089
,-0.0034226674430936385,0.003984191160626527,,,0.1232272578463279,60.99251661509636,-0.0010458249889633655,13.66378609067842,13.657222129172876,13.660504109925647,3.0385475158691406,state,,
-0.5,,,0.1573741556960322,0.1573741556960322,,,,,,,3.0385565757751465,control,-0.24999999999999112,-0.2500000000000089
,0.005866827526707399,3.482145313824642e-05,,,0.12675182932291412,54.01139310840591,-0.00034069488086788314,13.823354453569772,13.815551634480618,13.819453044025195,3.04374361038208,state,,
-0.5,,,0.12422667258211154,0.12422667258211154,,,,,,,3.043752670288086,control,-0.25,-0.25
,0.0057630398611897195,0.008437480343178469,,,0.1301523508705171,46.974670461829376,0.0005203228940202987,13.944841806270022,13.939825147924795,13.942333477097408,3.0489237308502197,state,,
-0.5,,,0.0917421391304693,0.0917421391304693,,,,,,,3.0489330291748047,control,-0.25,-0.25
